age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,__target__
,Private,,HS-grad,9.0,Separated,,,,Female,0.0,0.0,40.0,,0.0
,Private,196690.0,HS-grad,9.0,Never-married,Machine-op-inspct,Not-in-family,,Female,,0.0,40.0,United-States,0.0
40.0,Private,99604.0,Masters,,Married-civ-spouse,Prof-specialty,Wife,White,Female,15024.0,0.0,24.0,,1.0
45.0,Private,194772.0,Some-college,10.0,,Transport-moving,Husband,,,,0.0,55.0,United-States,0.0
17.0,Private,95446.0,10th,,Never-married,Other-service,Own-child,White,,0.0,0.0,15.0,United-States,0.0
53.0,Self-emp-not-inc,257126.0,12th,8.0,,,Husband,White,,,0.0,,United-States,0.0
,,194733.0,Assoc-acdm,12.0,,,Husband,White,Male,0.0,0.0,,United-States,
,Self-emp-not-inc,98361.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,,0.0,0.0,35.0,United-States,0.0
44.0,Local-gov,,Assoc-voc,11.0,Never-married,,Not-in-family,,,0.0,,44.0,United-States,0.0
40.0,,111971.0,HS-grad,,,,,White,Male,,0.0,,United-States,0.0
,Self-emp-not-inc,,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,0.0
38.0,Private,208358.0,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,40.0,United-States,
,,147627.0,9th,5.0,Never-married,,,Black,Female,,0.0,22.0,United-States,0.0
31.0,Private,149507.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,,,Male,3464.0,,38.0,United-States,0.0
31.0,Private,164870.0,11th,7.0,Married-civ-spouse,,,White,Male,0.0,,,,0.0
,Private,,,9.0,,,Not-in-family,White,Male,0.0,1876.0,,,0.0
37.0,,220314.0,HS-grad,9.0,,Adm-clerical,Unmarried,White,Female,0.0,,40.0,Mexico,0.0
38.0,Local-gov,329980.0,HS-grad,9.0,,,Not-in-family,White,,0.0,1876.0,,,0.0
58.0,Local-gov,318537.0,12th,,Married-civ-spouse,Farming-fishing,,White,,0.0,0.0,,United-States,0.0
,,183284.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,,White,,,0.0,,United-States,1.0
28.0,Private,,,11.0,Never-married,Prof-specialty,Not-in-family,,Female,4650.0,0.0,,,0.0
,Private,109227.0,Some-college,10.0,Divorced,Exec-managerial,Unmarried,,,,,,United-States,
34.0,,,Bachelors,13.0,Never-married,Tech-support,Not-in-family,White,,0.0,0.0,,,0.0
39.0,Self-emp-inc,,Some-college,,Divorced,Craft-repair,,White,Male,0.0,0.0,99.0,United-States,0.0
61.0,Self-emp-inc,,Some-college,10.0,,,Not-in-family,White,Female,0.0,0.0,20.0,,
30.0,Self-emp-not-inc,,,,,,Not-in-family,White,,,0.0,40.0,,0.0
31.0,,,HS-grad,9.0,Separated,,Not-in-family,White,Female,,0.0,40.0,,0.0
21.0,Private,175374.0,HS-grad,9.0,,Adm-clerical,,White,,0.0,,40.0,United-States,0.0
50.0,Private,,,9.0,,,Husband,White,,0.0,0.0,58.0,United-States,0.0
47.0,Private,341762.0,HS-grad,,Never-married,Adm-clerical,,White,,,0.0,33.0,United-States,0.0
20.0,Private,174714.0,,9.0,Never-married,Handlers-cleaners,Own-child,,,0.0,0.0,,United-States,0.0
23.0,Private,222835.0,Bachelors,13.0,,Other-service,Own-child,White,Female,0.0,0.0,30.0,United-States,0.0
46.0,Private,251786.0,,2.0,Separated,,,,Female,,0.0,40.0,Mexico,0.0
20.0,,,HS-grad,9.0,Never-married,Handlers-cleaners,,,Male,0.0,,45.0,,0.0
33.0,Private,251120.0,Bachelors,13.0,,,Husband,White,,7688.0,0.0,,United-States,1.0
30.0,Private,236993.0,Some-college,,Never-married,Adm-clerical,,,,,,,United-States,0.0
,Local-gov,,,10.0,Divorced,Protective-serv,Unmarried,White,Female,,0.0,40.0,United-States,
,Private,211527.0,Some-college,10.0,Never-married,,Own-child,White,Male,0.0,0.0,60.0,,0.0
25.0,Private,,,,Never-married,Adm-clerical,Not-in-family,White,Male,,,40.0,United-States,0.0
50.0,Private,31014.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Wife,,Female,,0.0,40.0,United-States,1.0
44.0,Private,151985.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Wife,White,,0.0,0.0,24.0,United-States,1.0
26.0,Private,89389.0,Some-college,10.0,Divorced,Prof-specialty,,White,,0.0,0.0,40.0,United-States,0.0
35.0,Private,,Doctorate,16.0,Never-married,,Not-in-family,,,,,80.0,United-States,1.0
48.0,Self-emp-not-inc,171986.0,,,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,,United-States,0.0
26.0,,167848.0,HS-grad,9.0,Never-married,Machine-op-inspct,Not-in-family,,,,,40.0,,0.0
41.0,Local-gov,,,14.0,,Prof-specialty,Unmarried,White,Female,,0.0,40.0,United-States,0.0
25.0,,,Bachelors,,Never-married,,Own-child,White,,,,40.0,United-States,0.0
33.0,Private,,Assoc-voc,11.0,,Prof-specialty,Unmarried,White,Female,0.0,,,,0.0
,Private,122348.0,Bachelors,13.0,Married-civ-spouse,,Wife,White,Female,0.0,0.0,40.0,United-States,0.0
,Private,139753.0,Bachelors,,,Adm-clerical,Not-in-family,White,Female,,0.0,,United-States,0.0
24.0,Local-gov,176178.0,,,Never-married,,,,Female,0.0,,2.0,United-States,0.0
,,145220.0,9th,5.0,,Priv-house-serv,Unmarried,White,,0.0,0.0,,Columbia,0.0
38.0,,188612.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,,,0.0,,45.0,United-States,0.0
19.0,Private,445728.0,HS-grad,9.0,,,,White,Male,0.0,0.0,40.0,United-States,0.0
19.0,Private,318002.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,,Male,0.0,0.0,40.0,United-States,0.0
24.0,,,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0.0
,,212705.0,Masters,14.0,,Exec-managerial,Not-in-family,White,,0.0,0.0,55.0,,
49.0,Private,,,,,Machine-op-inspct,,Black,,0.0,0.0,,United-States,0.0
35.0,Private,103986.0,Assoc-voc,11.0,Married-civ-spouse,Tech-support,Husband,White,,0.0,0.0,,,1.0
,Private,203761.0,,10.0,Married-civ-spouse,,Husband,White,Male,,,45.0,United-States,1.0
22.0,Private,116800.0,Assoc-acdm,,Never-married,,Own-child,White,Male,,0.0,,United-States,
21.0,State-gov,99199.0,,,Never-married,,Own-child,White,Male,0.0,0.0,10.0,United-States,0.0
50.0,Private,162327.0,,10.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,,United-States,0.0
,Local-gov,,Assoc-acdm,12.0,Married-civ-spouse,,Husband,White,,0.0,0.0,48.0,United-States,0.0
36.0,Local-gov,32587.0,Some-college,,Married-civ-spouse,,Husband,Amer-Indian-Eskimo,,,0.0,40.0,United-States,0.0
30.0,Federal-gov,321990.0,,,Married-civ-spouse,Adm-clerical,Husband,White,Male,,0.0,48.0,Cuba,1.0
,,,,,Married-civ-spouse,Sales,,White,,,0.0,40.0,,1.0
35.0,,,,9.0,Married-civ-spouse,Craft-repair,,,,0.0,0.0,90.0,,0.0
48.0,Local-gov,81154.0,,,Never-married,Protective-serv,Unmarried,White,Male,,,,United-States,0.0
23.0,Private,162945.0,HS-grad,,,Sales,Husband,White,Male,0.0,2377.0,,United-States,0.0
37.0,Private,,,14.0,,,,White,Male,0.0,0.0,50.0,United-States,0.0
,,191712.0,Masters,14.0,Married-civ-spouse,,Husband,White,Male,,2415.0,,United-States,1.0
,Private,176063.0,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,50.0,United-States,
36.0,Private,,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,White,Male,,0.0,40.0,United-States,0.0
,State-gov,34965.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,,Male,,,,,
31.0,Self-emp-inc,467108.0,Bachelors,13.0,Never-married,Prof-specialty,,,Male,0.0,0.0,45.0,,1.0
29.0,Private,204984.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,,0.0,50.0,,0.0
,Private,217568.0,HS-grad,,Widowed,,Unmarried,Black,,,0.0,,United-States,0.0
52.0,,48343.0,Assoc-voc,,,Exec-managerial,,White,Male,0.0,0.0,40.0,United-States,0.0
55.0,Private,,HS-grad,,Married-civ-spouse,Handlers-cleaners,Husband,,Male,,,40.0,United-States,1.0
31.0,Private,253354.0,10th,6.0,,Sales,Husband,White,Male,,,40.0,United-States,
,Private,191367.0,HS-grad,,Married-civ-spouse,,,,,0.0,0.0,,,0.0
,Private,,,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,,United-States,1.0
20.0,Private,,HS-grad,,Never-married,,Own-child,White,Female,0.0,0.0,40.0,United-States,0.0
50.0,Local-gov,117496.0,HS-grad,,Married-civ-spouse,Adm-clerical,Wife,,Female,,0.0,30.0,United-States,1.0
45.0,,,Bachelors,13.0,Married-civ-spouse,,,,Male,0.0,0.0,51.0,United-States,0.0
17.0,,206506.0,10th,6.0,,,,White,,,0.0,10.0,,0.0
38.0,Private,218729.0,HS-grad,9.0,,,Not-in-family,,Female,0.0,,25.0,United-States,0.0
43.0,Private,,HS-grad,9.0,,Exec-managerial,Unmarried,,,0.0,0.0,40.0,United-States,
22.0,Private,136767.0,,9.0,Married-civ-spouse,,,White,Male,0.0,,30.0,,
63.0,Private,219540.0,HS-grad,9.0,Divorced,Craft-repair,,White,,0.0,,40.0,United-States,
36.0,Private,114059.0,,,Married-civ-spouse,,Husband,White,Male,0.0,0.0,45.0,United-States,0.0
56.0,,247337.0,Bachelors,13.0,,Prof-specialty,,,Male,,0.0,,United-States,1.0
43.0,State-gov,,Prof-school,15.0,Married-civ-spouse,Prof-specialty,,,Male,,0.0,40.0,United-States,0.0
41.0,Private,171546.0,Bachelors,,,Tech-support,,,Male,0.0,,45.0,,1.0
,Private,217455.0,HS-grad,9.0,Divorced,Adm-clerical,,White,,,,40.0,United-States,0.0
,Private,410489.0,,,Divorced,Prof-specialty,Not-in-family,White,,,,,United-States,0.0
,,,,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,,United-States,1.0
46.0,,,Assoc-acdm,12.0,,Exec-managerial,Husband,White,Male,0.0,0.0,,United-States,
23.0,,184271.0,,,,Prof-specialty,Not-in-family,White,Female,0.0,,36.0,United-States,0.0
,,231347.0,,10.0,Separated,Prof-specialty,Not-in-family,White,Male,0.0,0.0,20.0,United-States,0.0
53.0,Private,95469.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,,White,Male,0.0,,40.0,United-States,
47.0,Private,,HS-grad,9.0,Never-married,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Male,0.0,0.0,,Puerto-Rico,0.0
,,46537.0,,14.0,Never-married,,Not-in-family,White,Female,0.0,0.0,40.0,,0.0
47.0,,,,,Married-civ-spouse,Craft-repair,Husband,White,,0.0,0.0,56.0,United-States,1.0
,Private,383745.0,,,,Machine-op-inspct,Husband,White,Male,0.0,,,United-States,1.0
32.0,Private,,Assoc-voc,,Divorced,Exec-managerial,Unmarried,,,0.0,0.0,40.0,United-States,0.0
90.0,Private,84553.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,,,0.0,40.0,,
23.0,Private,,Assoc-voc,,Never-married,Prof-specialty,Own-child,,Male,0.0,0.0,,United-States,0.0
23.0,Private,,,,Never-married,Adm-clerical,Not-in-family,,Female,0.0,0.0,40.0,United-States,0.0
,Private,225879.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,,Other,Female,0.0,0.0,30.0,Mexico,1.0
,Self-emp-inc,,10th,,,Exec-managerial,,White,,2936.0,,28.0,United-States,
,Private,143791.0,,6.0,Never-married,Other-service,Own-child,Black,Female,0.0,,12.0,,0.0
56.0,,177271.0,,11.0,,Tech-support,Husband,White,,0.0,,,,1.0
58.0,Federal-gov,129786.0,,,Married-civ-spouse,Craft-repair,Husband,,Male,0.0,0.0,40.0,United-States,0.0
45.0,Private,,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,,0.0,0.0,45.0,United-States,1.0
25.0,Private,236267.0,HS-grad,9.0,Married-civ-spouse,,,,Male,,,40.0,United-States,0.0
,,130620.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0.0,0.0,35.0,,1.0
32.0,,208180.0,Assoc-voc,11.0,,,Wife,White,,,0.0,24.0,United-States,1.0
,Private,292058.0,HS-grad,9.0,Never-married,Other-service,Other-relative,,Male,0.0,0.0,,United-States,
,,,,10.0,,Adm-clerical,Husband,White,Male,,,40.0,United-States,
23.0,,119665.0,,9.0,Never-married,,,White,,0.0,0.0,,United-States,0.0
41.0,Private,116825.0,Masters,,Married-civ-spouse,,Husband,White,Male,0.0,0.0,55.0,,
48.0,,,Bachelors,13.0,Married-civ-spouse,Exec-managerial,,,Male,,,,United-States,
29.0,Private,118337.0,,,Married-civ-spouse,,Husband,White,Male,0.0,0.0,60.0,,0.0
55.0,Private,289257.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,,Male,0.0,0.0,40.0,United-States,
30.0,Private,190912.0,,7.0,,Handlers-cleaners,Husband,,Male,0.0,1651.0,,Vietnam,0.0
45.0,,140581.0,Some-college,,Widowed,,,Black,,,,40.0,United-States,0.0
,,174102.0,HS-grad,,,Craft-repair,Own-child,,Male,,,,Puerto-Rico,0.0
22.0,Private,316509.0,HS-grad,9.0,Never-married,Craft-repair,,White,Male,0.0,,50.0,United-States,0.0
80.0,,,,9.0,,Other-service,Unmarried,,Female,0.0,,32.0,United-States,0.0
,Private,,HS-grad,,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,,United-States,0.0
,Private,259496.0,Some-college,10.0,Never-married,Sales,,White,Female,0.0,,20.0,United-States,0.0
,,,HS-grad,9.0,Married-civ-spouse,,Husband,White,,0.0,,35.0,United-States,0.0
56.0,,178202.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,,0.0,40.0,United-States,0.0
63.0,Private,188976.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,,White,Male,0.0,0.0,,United-States,0.0
20.0,Private,,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,,Male,0.0,,40.0,United-States,0.0
,,142022.0,,,Married-civ-spouse,Adm-clerical,Wife,Black,,0.0,0.0,40.0,United-States,
,Private,119033.0,,9.0,,,Husband,White,Male,,0.0,40.0,United-States,0.0
21.0,Private,,Some-college,,,Sales,Own-child,,,0.0,0.0,,United-States,0.0
,Private,178341.0,10th,6.0,Married-civ-spouse,Machine-op-inspct,Husband,,Male,0.0,0.0,,,1.0
25.0,Local-gov,244408.0,Bachelors,13.0,Never-married,Tech-support,Unmarried,Asian-Pac-Islander,Female,0.0,,,Vietnam,0.0
31.0,Private,,Some-college,10.0,Separated,Adm-clerical,Unmarried,Black,Female,,0.0,,United-States,0.0
28.0,Private,173110.0,HS-grad,9.0,,Exec-managerial,Not-in-family,,,0.0,0.0,40.0,United-States,
38.0,Private,66326.0,,,Married-civ-spouse,Transport-moving,,White,,0.0,0.0,99.0,United-States,0.0
30.0,Local-gov,181091.0,Bachelors,13.0,Married-civ-spouse,Protective-serv,,White,,0.0,0.0,40.0,United-States,0.0
39.0,Self-emp-inc,135500.0,,9.0,Married-civ-spouse,Exec-managerial,Husband,White,,0.0,1977.0,40.0,United-States,1.0
,,,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0.0
,Private,167787.0,,,,,,White,,0.0,0.0,40.0,United-States,0.0
27.0,Self-emp-not-inc,208577.0,,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,2258.0,50.0,,0.0
43.0,Private,,,10.0,,Protective-serv,,,Male,0.0,,,United-States,
32.0,Local-gov,118457.0,,13.0,,Prof-specialty,Not-in-family,White,Male,0.0,0.0,,United-States,0.0
20.0,Private,,Some-college,10.0,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,,0.0,,Philippines,0.0
,Local-gov,212780.0,12th,8.0,Never-married,,Unmarried,Black,,0.0,0.0,20.0,United-States,0.0
,Private,159187.0,Assoc-voc,11.0,Never-married,Prof-specialty,Not-in-family,White,Male,,,,United-States,
,Private,237995.0,,11.0,,Machine-op-inspct,Not-in-family,,Male,,0.0,48.0,United-States,
45.0,Private,160724.0,HS-grad,9.0,,Craft-repair,,,Male,0.0,0.0,40.0,Vietnam,0.0
,,,Assoc-acdm,12.0,Married-civ-spouse,,Husband,White,Male,0.0,,40.0,United-States,1.0
24.0,,161198.0,Bachelors,13.0,,Prof-specialty,Not-in-family,,Male,0.0,0.0,,United-States,0.0
,,,Some-college,10.0,,Farming-fishing,,,Male,,0.0,40.0,United-States,0.0
,,203761.0,,,,,Husband,,,,,40.0,United-States,1.0
38.0,Private,161141.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,,Male,0.0,0.0,48.0,United-States,1.0
71.0,,180117.0,10th,,Married-civ-spouse,Machine-op-inspct,,,,0.0,0.0,40.0,United-States,
51.0,Private,317396.0,Some-college,10.0,Divorced,Adm-clerical,Unmarried,White,,0.0,0.0,,,0.0
,Self-emp-not-inc,237868.0,Some-college,,Never-married,,Unmarried,White,,0.0,0.0,5.0,United-States,
30.0,Private,323069.0,,13.0,,Sales,,White,Female,0.0,,,United-States,0.0
34.0,,181091.0,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,7688.0,0.0,,,1.0
38.0,,309122.0,10th,6.0,Divorced,Machine-op-inspct,,,Female,0.0,0.0,40.0,,0.0
43.0,Federal-gov,,Assoc-voc,,,Prof-specialty,,White,Female,13550.0,0.0,,United-States,1.0
,,40024.0,11th,7.0,,Transport-moving,Not-in-family,White,Male,0.0,0.0,42.0,United-States,0.0
36.0,,,Some-college,,Never-married,Exec-managerial,Not-in-family,Black,Male,,,,United-States,1.0
,,184216.0,,10.0,Never-married,Adm-clerical,Own-child,,,,,40.0,,0.0
,Private,205422.0,,6.0,,Other-service,Wife,Black,,,0.0,,United-States,
51.0,Private,,Masters,14.0,Married-civ-spouse,Prof-specialty,,White,Male,,1902.0,,,1.0
,Local-gov,196308.0,,9.0,,,Unmarried,Amer-Indian-Eskimo,,,,40.0,,
28.0,Private,389713.0,,9.0,Divorced,Protective-serv,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0.0
54.0,Private,82566.0,Assoc-acdm,12.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,45.0,United-States,0.0
47.0,Private,,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,,Male,0.0,0.0,,United-States,1.0
47.0,Private,160440.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,55.0,United-States,1.0
47.0,Private,76034.0,Some-college,10.0,Married-civ-spouse,Other-service,,White,Male,,0.0,57.0,,1.0
38.0,Private,188503.0,Some-college,10.0,,Adm-clerical,Unmarried,,Female,6497.0,0.0,,,0.0
60.0,Self-emp-not-inc,92845.0,,3.0,,Farming-fishing,,White,,0.0,0.0,,United-States,
,Private,,HS-grad,,Never-married,,,Amer-Indian-Eskimo,Female,0.0,0.0,,United-States,0.0
,Private,234474.0,Some-college,10.0,,,Own-child,Black,Female,,,,,0.0
,Local-gov,,Masters,,,Prof-specialty,Husband,White,Male,,0.0,,,1.0
,,111891.0,Some-college,10.0,Separated,,,Black,Female,0.0,,35.0,,0.0
53.0,,145419.0,1st-4th,,,,,,,7688.0,0.0,,,1.0
44.0,Local-gov,193425.0,,14.0,,,Wife,White,Female,4386.0,0.0,40.0,,1.0
28.0,Federal-gov,,Bachelors,,Never-married,Protective-serv,Not-in-family,White,Male,0.0,0.0,,,0.0
30.0,Local-gov,303485.0,Some-college,10.0,,,Unmarried,Black,,0.0,0.0,40.0,United-States,0.0
39.0,Local-gov,67187.0,HS-grad,9.0,Never-married,Exec-managerial,Own-child,,,,0.0,40.0,United-States,0.0
43.0,,114508.0,,9.0,,Exec-managerial,Unmarried,,,0.0,0.0,,United-States,0.0
24.0,Private,204172.0,Bachelors,13.0,Never-married,,Other-relative,White,,0.0,0.0,40.0,United-States,0.0
,,162973.0,,,Never-married,Protective-serv,Not-in-family,,Male,0.0,0.0,56.0,United-States,
64.0,,,5th-6th,3.0,,Farming-fishing,Husband,,,0.0,0.0,70.0,Canada,0.0
41.0,,89172.0,Some-college,10.0,Married-civ-spouse,,Husband,,Male,0.0,0.0,40.0,United-States,1.0
28.0,Private,,HS-grad,9.0,,,Own-child,,Male,0.0,0.0,,,
,,128230.0,HS-grad,9.0,Married-civ-spouse,,,White,,,,30.0,,0.0
27.0,Private,246440.0,,7.0,Divorced,,,White,,0.0,0.0,40.0,United-States,
,Private,50567.0,Some-college,,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,32.0,United-States,0.0
20.0,,,Some-college,10.0,,Craft-repair,Husband,White,,0.0,,40.0,United-States,0.0
41.0,Private,,,,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,1876.0,40.0,United-States,0.0
28.0,Local-gov,214881.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,,0.0,40.0,United-States,
36.0,,,,9.0,,Machine-op-inspct,Not-in-family,,Male,0.0,0.0,40.0,United-States,0.0
,,,Bachelors,13.0,Divorced,,Own-child,White,Male,,,40.0,,
51.0,Private,87205.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,7688.0,,,United-States,1.0
40.0,Private,,Some-college,10.0,Divorced,Prof-specialty,Unmarried,Black,Female,,0.0,38.0,,0.0
19.0,Private,,,9.0,,Craft-repair,,White,,0.0,0.0,40.0,United-States,0.0
54.0,Private,319697.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Wife,,Female,,,40.0,United-States,0.0
55.0,Self-emp-not-inc,193374.0,HS-grad,,Divorced,Craft-repair,Not-in-family,,,0.0,0.0,,United-States,0.0
57.0,,,Assoc-voc,11.0,Widowed,Prof-specialty,Not-in-family,,Female,,0.0,40.0,,0.0
,Private,197932.0,Some-college,,Separated,Priv-house-serv,Not-in-family,White,Female,0.0,,,,0.0
,Private,102904.0,,9.0,,Sales,Unmarried,White,Female,0.0,0.0,43.0,United-States,0.0
44.0,,216907.0,HS-grad,9.0,,Other-service,Not-in-family,White,Male,,,,United-States,0.0
,,,,11.0,Married-civ-spouse,Protective-serv,Husband,,Male,0.0,0.0,,,
40.0,Private,171424.0,HS-grad,9.0,Divorced,,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0.0
46.0,,,7th-8th,4.0,,Other-service,Not-in-family,White,,,,,United-States,0.0
25.0,,238964.0,Some-college,10.0,,,Husband,,Male,0.0,,60.0,United-States,1.0
,Private,213002.0,Bachelors,13.0,Never-married,Prof-specialty,,White,Male,,1408.0,36.0,,0.0
,Private,27882.0,,10.0,Never-married,Machine-op-inspct,Other-relative,White,Female,0.0,,40.0,Holand-Netherlands,0.0
22.0,Private,340543.0,,,Never-married,Tech-support,Not-in-family,White,Female,,,40.0,United-States,
39.0,Private,70240.0,Some-college,10.0,Married-civ-spouse,Sales,Wife,,Female,0.0,,40.0,Philippines,0.0
18.0,Self-emp-not-inc,87169.0,HS-grad,9.0,Never-married,Farming-fishing,,Asian-Pac-Islander,Male,0.0,0.0,,United-States,0.0
43.0,Private,253759.0,HS-grad,9.0,Divorced,Adm-clerical,,,Female,,0.0,45.0,United-States,
46.0,Private,194431.0,,9.0,Never-married,,Other-relative,White,,0.0,0.0,40.0,United-States,
63.0,Private,137843.0,Some-college,,Married-civ-spouse,,Husband,White,Male,,,48.0,United-States,1.0
59.0,Private,182460.0,Bachelors,13.0,,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,1.0
40.0,,26929.0,,14.0,,Prof-specialty,Not-in-family,White,Female,0.0,0.0,,United-States,0.0
23.0,Private,399022.0,,9.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,35.0,,0.0
36.0,Private,,Assoc-voc,11.0,Married-civ-spouse,,,,Male,0.0,0.0,60.0,United-States,
,Private,164423.0,HS-grad,9.0,Divorced,Machine-op-inspct,,,,0.0,0.0,,United-States,0.0
43.0,,124436.0,Some-college,,Married-civ-spouse,Prof-specialty,Wife,White,Female,,,,,1.0
,Private,,10th,6.0,Never-married,Other-service,,,,,0.0,30.0,,
17.0,Private,70868.0,11th,,,Craft-repair,Own-child,White,Male,0.0,0.0,,,0.0
,,228500.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,,,40.0,United-States,1.0
36.0,,76767.0,Some-college,,Divorced,Exec-managerial,Not-in-family,,,0.0,0.0,39.0,United-States,0.0
20.0,Private,218178.0,HS-grad,,Never-married,Handlers-cleaners,Not-in-family,White,,0.0,,40.0,United-States,0.0
22.0,Private,615367.0,,13.0,Never-married,,Not-in-family,White,,0.0,0.0,60.0,United-States,0.0
,,,Bachelors,13.0,Married-civ-spouse,,,,,,0.0,40.0,,
39.0,,51264.0,,,Divorced,,Own-child,White,Male,0.0,,40.0,United-States,
,Private,197642.0,Some-college,,Widowed,Other-service,Not-in-family,White,Female,,0.0,40.0,United-States,0.0
,Private,229895.0,10th,6.0,,Other-service,,White,,0.0,0.0,40.0,United-States,0.0
37.0,Private,167415.0,Prof-school,,,,,White,Male,,,60.0,United-States,1.0
